left_ear,right_ear,avg_ear,blink_velocity,brow_descent_left,brow_descent_right,brow_asymmetry,lip_compression,jaw_tension,mouth_corner_pull,forehead_tension,face_height_norm,head_tilt,temporal_x_var,temporal_y_var,eye_openness_ratio,landmark_confidence,nose_wrinkle,label
0.2534075327124135,0.26276071661349415,0.2580841246629538,0.0,0.13258186755430554,0.12010063640993514,0.012481231144370409,0.025153079071673152,0.8133098990636535,0.2804741002222436,0.08786185064847084,1.9189199929175824,0.0,0.0,0.0,0.2580841246629538,0.8999999999999996,0.2966934928484636,0
0.24491641840557116,0.252136406379468,0.24852641239251963,0.0,0.1312601480966516,0.12452980011801362,0.007007134260274601,0.1243680482953143,0.8169709620559219,0.27932125747537995,0.08497610548224084,1.9081363060634389,0.0,0.0,0.0,0.24852641239251963,0.9000000000000001,0.29822104244174674,1
0.22370871599905331,0.23334237436670166,0.22852554518287752,0.0,0.1365223581142217,0.12499936031294903,0.013832175389607538,0.12221795756283091,0.8069774208250203,0.2825079524520074,0.08531030304231953,1.8991923990968922,0.0,0.0,0.0,0.22852554518287752,0.9000000000000001,0.3027186557548105,1
0.20313398401648014,0.19256902112985078,0.19785150257316547,0.0,0.13635333990404475,0.1328782108877861,0.007491334116663485,0.1473436252021157,0.8155027364153925,0.29965174972637204,0.08097766620836022,1.9072900505269899,0.0,0.0,0.0,0.19785150257316547,0.9000000000000001,0.2964957880049168,1
0.2332555832719588,0.23593917774316667,0.2345973805075628,0.0,0.13537170327177805,0.1228258242139855,0.012545879057792541,0.09298947594762748,0.8109226966465277,0.2837289266606749,0.08551827288957078,1.9239250410265805,0.0,0.0,0.0,0.2345973805075628,0.9000000000000001,0.30164050838630047,1
0.18697977139002214,0.19319120269794537,0.1900854870439838,0.0,0.1423808182297748,0.12802154424873263,0.014359273981042137,0.1661703110229465,0.8175709131731883,0.30184160967399815,0.07869933405708943,1.9003286758805924,0.0,0.0,0.0,0.1900854870439838,0.9000000000000001,0.31167318265986543,0
0.26030108147788605,0.27488850525395475,0.26759479336592046,0.0,0.13810322073105216,0.11765792387090673,0.02044529686014542,0.02093679196846931,0.8054311558763652,0.28572854858863156,0.08838871359362409,1.92039931096349,0.0,0.0,0.0,0.26759479336592046,0.8999999999999997,0.3055002373084487,0
0.21744063395471724,0.21816034279255375,0.21780048837363547,0.0,0.14018539438817207,0.12402832357758364,0.016157070810588377,0.11853833181882194,0.816371961443612,0.299482282035257,0.08096774772693101,1.9003753484004242,0.0,0.0,0.0,0.21780048837363547,0.9000000000000001,0.3149753958084853,1
0.2742093064813639,0.2858405324986277,0.2800249194899958,0.0,0.13054196432613663,0.12171424818709613,0.0088277161390405,0.1024368585447049,0.812638253123666,0.28011664067246866,0.08587577807434343,1.911760383354596,0.0,0.0,0.0,0.2800249194899958,0.9000000000000001,0.2943992781768257,0
0.25164263475716625,0.26221989807529333,0.25693126641622976,0.0,0.13853709159993888,0.11955943639894577,0.018977655200993128,0.006323945014173647,0.8206448309866754,0.2753482410037811,0.08898875296565524,1.891339608035888,0.0,0.0,0.0,0.25693126641622976,0.8999999999999996,0.31318348104912225,0
0.2730118560960195,0.283669787967022,0.27834082203152066,0.0,0.13589346474565958,0.12285951726981667,0.013033947475842897,0.007096754853728579,0.8213103759630759,0.2902200516740457,0.0868885984645481,1.8949959837087014,0.0,0.0,0.0,0.27834082203152066,0.9,0.30426074218990473,0
0.2006118196666853,0.19688921788267277,0.198750518774679,0.0,0.14046999340972005,0.12682591194803897,0.013644081461680994,0.01304566197264022,0.8218220462493293,0.2512672483038625,0.09905236603477664,1.8878820072851465,0.0,0.0,0.0,0.198750518774679,0.8999999999999976,0.30635605805010047,0
0.09065083507143423,0.09880134618675868,0.09472609062909643,0.0,0.14805384648942915,0.13577458339653575,0.014220456364736855,0.15713996810519426,0.8191451655215801,0.23798121641965236,0.09885593149307442,1.8246248809724925,0.0,0.0,0.0,0.09472609062909643,0.9000000000000018,0.3101928806536838,1
0.07298104531298244,0.07635732260482121,0.07466918395890186,0.0,0.15694626169115225,0.12966415632160522,0.02737772608553389,0.15698582749971424,0.8137614873074456,0.22806261538759087,0.09891837910625259,1.8192696285513807,0.0,0.0,0.0,0.07466918395890186,0.9000000000000018,0.327175621880071,1
0.060794460941372516,0.06378790860330869,0.062291184772340615,0.0,0.14786996867416893,0.14173563435168302,0.008867248871696263,0.14336501177639002,0.8143127810334577,0.2528897845100142,0.09572576567865398,1.8199700425695884,0.0,0.0,0.0,0.062291184772340615,0.9000000000000018,0.2950946222957961,1
0.24846636148479423,0.2455241683195063,0.2469952649021502,0.0,0.1284367883015359,0.1358728597091608,0.01881176243159491,0.16693912667124944,0.8011971685403135,0.24767789453218392,0.0959150936730736,1.9275883417579331,0.0,0.0,0.0,0.2469952649021502,0.9000000000000018,0.27831059220688603,0
0.1395002230119728,0.11995613388115389,0.12972817844656334,0.0,0.11800859671342157,0.15663276413940605,0.04001826596234178,0.1632756902651689,0.7976942229015284,0.24295485814033185,0.09799531375651688,1.9214126714074298,0.0,0.0,0.0,0.12972817844656334,0.9000000000000018,0.23440406419856022,0
0.20724318344464893,0.22243029766098454,0.2148367405528167,0.0,0.13265288071874207,0.1244510002439509,0.009050211558294082,0.03740703589154375,0.8106460866720074,0.23670673572688594,0.10122827722262932,1.9328376542610943,0.0,0.0,0.0,0.2148367405528167,0.9000000000000016,0.2956220801051543,0
0.1303565749311071,0.15300814665490217,0.14168236079300464,0.0,0.14259716713082932,0.12808793583262337,0.030732819395844747,0.13785764740984185,0.8018537449205264,0.22832456106122231,0.1016806072719288,1.9000977984972027,0.0,0.0,0.0,0.14168236079300464,0.9000000000000018,0.311211957384751,1
0.20236449573272683,0.20025058527768816,0.20130754050520747,0.0,0.13248936818888013,0.13200754664557943,0.010234040178716385,0.10805303035475956,0.8127887245251514,0.24533383912106935,0.09554832967059163,1.905372895620459,0.0,0.0,0.0,0.20130754050520747,0.9000000000000018,0.2910221764783407,1
0.23659660562993542,0.2607623716814339,0.24867948865568482,0.0,0.13707642497237663,0.12193764620201344,0.015138778770363433,0.016673039503324424,0.8219994391332437,0.2377798269064871,0.1027349456128231,1.9029872822042413,0.0,0.0,0.0,0.24867948865568482,0.8999999999999982,0.31014961087406634,0
0.24770440042966155,0.2609241822142093,0.25431429132193534,0.0,0.13307003240554444,0.12251011625684881,0.01058513134487858,0.01257646085833314,0.8161616072199175,0.23792792038589197,0.10418235242641839,1.9235517955579915,0.0,0.0,0.0,0.25431429132193534,0.9000000000000037,0.298045882211864,0
0.31758072749683586,0.31380940255035,0.31569506502359285,0.0,0.12749632186815135,0.13268793820792815,0.006144432384095102,0.009669422205452784,0.8898607909268339,0.22290559512654806,0.10281213424538754,1.8244416596923274,0.0,0.0,0.0,0.31569506502359285,0.8999999999999996,0.30652429745087173,1
0.334387453413154,0.31958866929170965,0.3269880613524318,0.0,0.12212091557305893,0.13233940367304767,0.014160360911724285,0.06686818827048689,0.8602010220760038,0.21281160624565976,0.1058214640652811,1.851560739750962,0.0,0.0,0.0,0.3269880613524318,0.9000000000000001,0.30351444077412887,1
0.3497454536128387,0.3304600863814628,0.3401027699971509,0.0,0.11923782578386063,0.1300781935481873,0.02156981581708709,0.08422150509540573,0.8441221918830996,0.23325612027292206,0.09712727098931548,1.8917210927194053,0.0,0.0,0.0,0.3401027699971509,0.9000000000000001,0.28378970878106835,1
0.3066955068966491,0.29443330135035584,0.30056440412350244,0.0,0.11956825184533755,0.13402881700351094,0.01446056515817339,0.062198345008887504,0.8535543840383294,0.2276689578342214,0.09847917558643468,1.8770787794232966,0.0,0.0,0.0,0.30056440412350244,0.9000000000000001,0.27614066848544505,1
0.3563805774257637,0.35939613975895907,0.3578883585923614,0.0,0.12210973938459069,0.12599809719540236,0.023594770662290283,0.023462347044200516,0.8574470091440813,0.20831797558754966,0.10916258019303031,1.8707568176614415,0.0,0.0,0.0,0.3578883585923614,0.9000000000000001,0.3004764484435577,1
0.31583002469044125,0.3017209677288048,0.308775496209623,0.0,0.12278380167156142,0.1299791090867502,0.010264135697702273,0.054648411889913276,0.8563403946647415,0.21720345760313325,0.10193252338544109,1.8840787809944153,0.0,0.0,0.0,0.308775496209623,0.9000000000000001,0.30218303355987186,1
0.3121378156234697,0.31412566158775457,0.31313173860561216,0.0,0.12795474099660273,0.12993469037788236,0.007190225110186208,0.027537464504246812,0.8809935742575913,0.22423879805303343,0.10002761712311246,1.8472202355758234,0.0,0.0,0.0,0.31313173860561216,0.8999999999999997,0.3144626713350098,0
0.2630807039401678,0.256767889811564,0.2599242968758659,0.0,0.1273247178038452,0.13065190047574024,0.013814736592289208,0.08183746977074687,0.860882697550936,0.2215477680820756,0.10048555554620205,1.8550490277508593,0.0,0.0,0.0,0.2599242968758659,0.9000000000000001,0.304475751419415,1
0.35186722609695925,0.34461088936555867,0.3482390577312589,0.0,0.12117430265231524,0.1278094719279599,0.008370555533566866,0.03417279244426981,0.8521014294895591,0.20245738632690885,0.11015607763828819,1.8664667767968315,0.0,0.0,0.0,0.3482390577312589,0.9000000000000001,0.297120019207758,1
0.3244437934666284,0.3183452321097238,0.3213945127881761,0.0,0.1285127790351616,0.13092524523810334,0.006643084812041309,0.006516609194340161,0.8901542087619316,0.21327712114527672,0.10798037783730881,1.818832524973301,0.0,0.0,0.0,0.3213945127881761,0.8999999999999996,0.32034048806732246,0
0.3078796688267367,0.3013211255750803,0.3046003972009084,0.0,0.12887682841321305,0.12991531515013016,0.005538572439427508,0.011247087585544458,0.8904956471996263,0.21290116856213487,0.10800039592970309,1.8227842285364015,0.0,0.0,0.0,0.3046003972009084,0.9,0.3266241299287815,1
0.2510283257308387,0.2201061261635178,0.23556722594717827,0.0,0.1391257708805022,0.13888814840161717,0.006260197537798014,0.004021259286740532,0.7914077639107434,0.2438525753099089,0.09274156355120503,1.9592753287025035,0.0,0.0,0.0,0.23556722594717827,0.8999999999999996,0.2816959522691703,0
0.21129195463766542,0.2129717618896542,0.21213185826365982,0.0,0.14597713547649532,0.13627641487242337,0.009700720604071945,0.054275111917721365,0.7777628145849015,0.2583374532788686,0.08481021139044706,1.9586245912081843,0.0,0.0,0.0,0.21213185826365982,0.9000000000000001,0.2925666028900758,1
0.13925547185961037,0.12411259401202872,0.13168403293581954,0.0,0.13782011552269433,0.1433569926893807,0.014421900630375406,0.014568705713163408,0.8008947182614156,0.24288161738358963,0.09306220150478564,1.917533450755721,0.0,0.0,0.0,0.13168403293581954,0.9000000000000001,0.2793844978599584,1
0.303308206743072,0.26180765682032375,0.28255793178169786,0.0,0.10629327466240572,0.15034656741707073,0.052020750514573576,0.053094910656533045,0.7565131928625626,0.251223822248774,0.09003305898985911,2.084912208999992,0.0,0.0,0.0,0.28255793178169786,0.9000000000000001,0.18604718998687297,1
0.19489940904872124,0.16944989217769682,0.18217465061320906,0.0,0.1342053892065101,0.1438428693756658,0.013767653439389346,0.02304490427836216,0.7947155387307864,0.2671763866092639,0.08451192210460534,1.9762228061515383,0.0,0.0,0.0,0.18217465061320906,0.9000000000000001,0.2704778368041475,0
0.5752772050252165,0.21789241975046136,0.39658481238783894,0.0,0.05316323440285395,0.1580607908566761,0.10489755645382216,0.03586535950096478,0.6779174861015158,0.2736767696749114,0.09101546947409862,2.7763308019691078,0.0,0.0,0.0,0.39658481238783894,0.9000000000000001,0.06604765103282129,0
0.2764967271428853,0.25552357993266656,0.2660101535377759,0.0,0.12797330557371075,0.14068497096411275,0.014056775571588569,0.005428923313855978,0.7787993069803616,0.23954109459156078,0.09503620250187915,2.006268926607057,0.0,0.0,0.0,0.2660101535377759,0.8999999999999997,0.25514981966938427,0
0.16609915720335236,0.16314576471266082,0.1646224609580066,0.0,0.14844568327742183,0.139310580856164,0.027025701315170354,0.043176772035851636,0.7816199413288112,0.25147863955759964,0.08755803828609422,1.939184373583937,0.0,0.0,0.0,0.1646224609580066,0.9000000000000001,0.2940392472219783,1
0.3203445021475183,0.30421817999844303,0.31228134107298067,0.0,0.1258892708629891,0.14062090618517747,0.01757601986800402,0.022722167616535404,0.815472942459801,0.22058646669707382,0.09812141683246826,1.880813741006942,0.0,0.0,0.0,0.31228134107298067,0.9000000000000001,0.2751298172780231,1
0.2533071029642574,0.24420590931039018,0.24875650613732384,0.0,0.1406400775367419,0.1289050992836211,0.012958390405951871,0.003970186813695844,0.784379303509255,0.2407585062858048,0.09456285295415559,1.9887379449330325,0.0,0.0,0.0,0.24875650613732384,0.8999999999999996,0.29104892142688915,0
0.2774355932005029,0.27627823979808463,0.27685691649929367,0.0,0.13966505584602876,0.12719710428860798,0.014271615709960227,0.004427340808638589,0.7911361714415504,0.23817639241616656,0.09474163875567465,1.9713337086600315,0.0,0.0,0.0,0.27685691649929367,0.9,0.2922172431770638,0
0.22624083606815895,0.2372252242543144,0.23173303016123672,0.0,0.1294028495658719,0.12267588781160148,0.008316230456164734,0.003349222372389988,0.7566344602831017,0.2507629389679943,0.09151102448714041,1.9935033228327694,0.0,0.0,0.0,0.23173303016123672,0.8999999999999996,0.2729929407586719,0
